=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.01.04 14:32:22 =~=~=~=~=~=~=~=~=~=~=~=
23490,11746
23490,11746
23490,11746
23490,11746
23491,11746
23490,11746
23490,11745
23490,11745
23490,11745
23490,11745
23490,11745
23490,11745
23490,11744
23490,11744
23490,11744
23490,11744
23490,11744
23490,11743
23490,11743
23490,11743
23490,11743
23490,11743
23491,11742
23490,11742
23490,11742
23490,11741
23490,11741
23491,11741
23490,11741
23491,11741
23491,11741
23490,11741
23490,11741
23490,11741
23490,11741
23490,11743
23490,11742
23491,11743
23491,11742
23491,11743
23490,11742
23491,11743
23491,11743
23490,11743
23491,11743
23490,11743
23491,11744
23490,11744
23490,11745
23491,11745
23491,11745
23490,11745
23491,11745
23491,11745
23490,11745
23490,11745
23491,11745
23491,11745
23490,11745
23490,11746
23490,11746
23490,11746
23491,11746
23490,11746
23490,11746
23491,11746
23491,11746
23491,11746
23491,11746
23491,11746
23491,11746
23491,11746
23491,11747
23491,11747
23491,11746
23490,11747
23490,11746
23490,11746
23491,11746
23491,11746
23490,11746
23491,11746
23491,11746
23491,11745
23490,11745
23491,11746
23491,11746
23490,11746
23490,11746
23491,11746
23491,11745
23491,11744
23491,11745
23491,11745
23491,11745
23491,11745
23490,11746
23491,11746
23491,11745
23490,11746
23491,11746
23490,11746
23491,11746
23490,11746
23491,11746
23491,11746
23490,11746
23490,11746
23490,11746
23491,11745
23491,11746
23491,11746
23490,11746
23490,11746
23490,11746
23491,11747
23491,11746
23491,11746
23491,11746
23491,11745
23491,11746
23491,11746
23490,11745
23491,11745
23490,11746
23491,11746
23491,11746
23491,11747
23490,11746
23491,11746
23491,11746
23491,11746
23491,11746
23491,11745
23491,11746
23491,11746
23491,11745
23491,11746
23491,11746
23490,11746
23491,11746
23491,11747
23491,11747
23491,11746
23491,11746
23491,11746
23491,11746
23491,11746
23491,11746
23491,11746
23491,11747
23491,11746
23491,11746
23491,11746
23491,11746
23491,11746
23491,11744
23489,11741
23488,11746
23487,11752
23487,11757
23487,11760
23487,11762
23487,11762
23487,11762
23487,11762
23487,11762
23488,11762
23488,11761
23488,11760
23487,11760
23487,11759
23488,11758
23488,11757
23488,11757
23487,11756
23488,11756
23488,11755
23488,11755
23488,11754
23488,11754
23488,11753
23488,11753
23488,11752
23488,11752
23488,11752
23488,11751
23488,11751
23488,11751
23488,11751
23488,11751
23488,11751
23488,11751
23488,11750
23488,11751
23488,11751
23488,11751
23489,11750
23488,11750
23488,11751
23488,11751
23488,11751
23488,11750
23488,11750
23488,11750
23488,11750
23488,11750
23488,11750
23488,11750
23488,11749
23488,11750
23488,11749
23488,11749
23488,11749
23488,11750
23488,11750
23488,11750
23488,11749
23488,11749
23488,11750
23488,11750
23488,11749
23488,11749
23488,11749
23488,11748
23488,11749
23488,11748
23488,11749
23488,11748
23488,11749
23488,11749
23488,11749
23488,11749
23488,11749
23488,11749
23488,11749
23488,11748
23488,11749
23488,11748
23488,11748
23488,11748
23488,11747
23488,11747
23488,11748
23488,11748
23488,11749
23488,11749
23488,11749
23488,11749
23488,11748
23488,11748
23488,11747
23488,11747
23488,11747
23488,11747
23488,11748
23488,11748
23488,12001
17101,23457
10066,23496
6549,23496
4534,23496
3293,23496
2499,23496
1979,23496
1629,23496
1391,23496
1225,23496
1106,23496
1021,23496
956,23496
917,23499
1244,23498
1910,23499
2624,23499
3312,23498
3946,23498
4486,23498
4956,23499
5372,23499
5691,23499
5979,23499
6218,23499
6390,23499
6504,23499
6576,23499
6625,23499
6674,23499
6723,23499
6775,23499
6827,23499
6883,23499
6941,23499
6995,23499
7051,23498
7108,23499
7162,23498
7212,23499
7257,23499
7298,23498
7337,23499
7376,23499
7415,23499
7456,23498
7500,23499
7545,23499
7590,23498
7634,23499
7678,23498
7724,23499
7772,23499
7819,23498
7864,23499
7907,23499
7948,23498
7987,23499
8022,23498
8057,23498
8093,23498
8126,23499
8157,23499
8190,23498
8225,23498
8263,23498
8302,23499
8339,23499
8370,23499
8390,23499
8397,23499
8396,23499
8396,23499
8406,23499
8429,23499
8459,23499
8495,23499
8533,23499
8572,23498
