=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.01.04 14:42:32 =~=~=~=~=~=~=~=~=~=~=~=
13941,10357
13946,10321
13951,10284
13955,10252
13960,10222
13964,10193
13969,10166
13973,10139
13978,10110
13983,10079
13989,10043
13995,10001
14002,9959
14006,9920
14000,9920
13969,10050
13915,10377
13860,10860
13820,11380
13800,11821
13796,12118
13801,12272
13807,12322
13809,12323
13807,12321
13800,12342
13791,12390
13785,12446
13785,12483
13791,12481
13797,12443
13802,12389
13803,12339
13804,12303
13805,12278
13808,12251
13813,12215
13819,12165
13826,12103
13833,12034
13840,11958
13847,11882
13854,11808
13860,11740
13865,11678
13870,11621
13875,11571
13880,11525
13884,11481
13889,11438
13894,11396
13899,11353
13904,11311
13909,11268
13914,11224
13919,11178
13925,11130
13930,11081
13936,11031
13941,10982
13946,10932
13952,10884
13956,10837
13961,10794
13965,10754
13969,10716
13973,10678
13977,10644
13981,10611
13986,10575
13990,10540
13995,10502
14000,10463
14005,10423
14011,10384
14016,10342
14021,10302
14025,10265
14030,10232
14035,10201
14039,10174
14043,10151
14048,10124
14054,10094
14060,10064
14065,10037
14070,10012
14076,9985
14081,9960
14074,9978
14043,10130
13992,10471
13940,10951
13902,11466
13882,11905
13877,12213
13880,12386
13885,12459
13889,12476
13890,12474
13887,12478
13882,12498
13878,12530
13878,12553
13880,12556
13882,12543
13883,12526
13883,12512
13883,12503
13882,12495
13883,12487
13883,12477
13885,12460
13892,12419
13901,12346
13912,12242
13925,12116
13936,11979
13945,11845
13953,11720
13962,11603
13968,11498
13974,11408
13977,11334
13980,11279
13982,11235
13985,11198
13988,11165
13991,11129
13995,11090
13999,11047
14003,11006
14006,10967
14011,10925
14017,10875
14024,10817
14031,10753
14037,10689
14039,10643
14039,10620
14033,10637
14019,10716
13999,10862
13980,11056
13960,11277
13931,11541
13892,11883
13850,12293
13803,12760
13735,13328
13654,14038
13552,14912
13447,15927
13357,16955
13266,17959
13122,19118
12928,20616
12689,22509
12442,23506
12231,23505
12017,23506
11838,23506
11712,23506
11231,23506
10933,23506
11291,23475
16700,11023
19452,65535
21037,65535
21942,65535
22453,65535
22741,65535
22905,65535
22999,65535
23055,65535
23091,65535
23115,65535
23132,65535
23145,65535
23155,65535
23165,65535
23173,65535
23180,65535
23187,65535
23193,65535
23199,65535
23205,65535
23210,65535
23215,65535
23221,65535
23225,65535
23230,65535
23235,65535
23239,65535
23244,65535
23248,65535
23252,65535
23256,65535
23260,65535
23264,65535
23268,65535
23272,65535
23275,65535
23279,65535
23283,65535
23286,65535
23290,65535
23292,65535
23296,65535
23299,65535
23303,65535
23306,65535
23309,65535
19834,969
11212,23374
7097,23507
6049,23507
5288,23506
4759,23507
4520,23507
4369,23507
4221,23506
4127,23506
4128,23506
4182,23507
4243,23506
4265,23507
4217,23506
4007,23506
3781,23507
3677,23507
3672,23506
3742,23507
3879,23507
4062,23507
4067,23506
5025,23507
6390,23506
7996,23506
9527,23506
10896,23507
12088,23506
13074,22452
13865,17714
14511,11331
15055,4665
15506,65535
15881,65535
16204,65535
16482,65535
16728,65535
16971,65535
17193,65535
17394,65535
17573,65535
17759,65535
17942,65535
18113,65535
18272,65535
18449,65535
18656,65535
18911,65534
19215,65535
19559,65535
19929,65535
20318,65535
20713,65535
21075,65535
21374,65535
21608,65535
21779,65535
21868,65535
21827,65535
21593,65535
21311,65535
21106,65535
20982,65535
20910,65535
20874,65535
20853,65535
20815,65535
20749,65535
20672,65534
20615,65535
20587,65535
20586,65535
20601,65535
20623,65535
20643,65535
20657,65535
20665,65535
20670,65535
20679,65535
20694,65535
20715,65535
20738,65535
20759,65535
20776,65535
20791,65535
20806,65535
20820,65535
20836,65535
20854,65535
20871,65535
20891,65535
20911,65535
20931,65535
20952,65535
20973,65535
20993,65535
21012,65535
21030,65535
21044,65535
21058,65535
21070,65535
21083,65535
21094,65535
21107,65535
21119,65535
21133,65535
21147,65535
21159,65535
21171,65535
21185,65535
21202,65535
21220,65535
21235,65535
21248,65535
21260,65535
21273,65535
21288,65535
21304,65535
21321,65535
21339,65535
21358,65535
21375,65535
21392,65535
21406,65535
21404,65535
21375,65535
21333,65535
21299,65535
21282,65535
21282,65535
21294,65535
21310,65535
21322,65535
21330,65535
21331,65535
21330,65535
21333,65535
21341,65535
21351,65535
21358,65535
21363,65535
21364,65535
21367,65535
21373,65535
21381,65535
21392,65535
21405,65535
21419,65535
21434,65535
21450,65535
21463,65535
21475,65535
21484,65535
21495,65535
21505,65535
21515,65535
21523,65535
21533,65535
21543,65535
21549,65535
21559,65535
21570,65535
21581,65535
21593,65535
21606,65535
21617,65535
21629,65535
21642,65534
21655,65535
21667,65535
21680,65535
21693,65535
21704,65535
21715,65535
21727,65535
21738,65535
21750,65535
21763,65535
21776,65535
21788,65535
21802,65535
21814,65535
21817,65535
21793,65535
21745,65535
21693,65535
21656,160
21644,444
21651,688
21667,843
21684,926
21695,984
21699,1058
21698,1171
21695,1320
21695,1480
21704,1613
21718,1692
21735,1718
21750,1716
21759,1718
21766,1740
21771,1783
21779,1831
21788,1871
21799,1899
21810,1914
21822,1916
21835,1908
21846,1899
21858,1890
21868,1887
21877,1894
21886,1907
21897,1919
21908,1928
21919,1936
21929,1952
21938,1973
21948,1995
21957,2024
21968,2053
21979,2079
21992,2096
22005,2106
22018,2115
22032,2121
22045,2124
22058,2130
22072,2136
22087,2138
22101,2136
22115,2134
22129,2134
22143,2135
22157,2139
22170,2143
22184,2147
22197,2152
22209,2159
22222,2168
22234,2177
22247,2187
22258,2198
22270,2210
22281,2222
22292,2233
22302,2246
22313,2257
22320,2279
22312,2362
22271,2620
22208,3107
22149,3744
22113,4381
22102,4890
22108,5220
22121,5388
22132,5455
22136,5490
22134,5541
22126,5632
22119,5754
22117,5874
22122,5961
22133,5997
22146,5986
22156,5958
22162,5940
22166,5943
22171,5959
22179,5975
22188,5981
22198,5973
22210,5953
22223,5920
22237,5876
22251,5827
22264,5778
22276,5730
22288,5692
22298,5663
22308,5645
22318,5631
22328,5618
22338,5608
22348,5598
22358,5587
22368,5573
22379,5556
22389,5539
22400,5517
22410,5493
22420,5468
22429,5444
22439,5421
22448,5397
22456,5375
22465,5355
22473,5336
22481,5318
22489,5302
22496,5289
22504,5276
22512,5263
22520,5252
22526,5241
22534,5232
22542,5223
22550,5214
22558,5205
22566,5198
22574,5191
22583,5182
22592,5175
22601,5166
22612,5152
22622,5135
22632,5120
22635,5134
22607,5275
22551,5647
22487,6225
22440,6873
22420,7434
22423,7819
22440,8011
22461,8051
22477,8013
22484,7968
22484,7960
22480,8001
22477,8071
22481,8131
22490,8153
22502,8138
22509,8111
22513,8094
22515,8095
22517,8107
22522,8115
22529,8110
22537,8088
22545,8051
22554,8003
22564,7947
22571,7890
22577,7841
22582,7801
22587,7771
22591,7750
22595,7731
22600,7715
22603,7703
22607,7697
22610,7693
22614,7693
22618,7692
22623,7686
22628,7675
22634,7665
22638,7657
22642,7656
22644,7666
22647,7687
22650,7712
22655,7735
22660,7753
22665,7769
22670,7783
22676,7793
22682,7804
22685,7823
22689,7850
22692,7884
22695,7918
22699,7957
22703,7991
22708,8020
22712,8046
22716,8072
22720,8100
22724,8127
22729,8146
22736,8153
22742,8153
22734,8195
22690,8404
22618,8871
22549,9512
22503,10168
22485,10692
22492,10999
22512,11087
22535,11015
22549,10876
22553,10750
22548,10682
22536,10687
22523,10748
22522,10806
22543,10760
22570,10599
22591,10380
22607,10162
22619,9969
22626,9815
22636,9683
22646,9561
22655,9452
22667,9345
22682,9219
22699,9079
22716,8927
22731,8779
22742,8649
22752,8546
22760,8467
22764,8420
22766,8411
22767,8431
22769,8465
22773,8499
22779,8520
22788,8521
22799,8502
22813,8459
22828,8391
22842,8309
22854,8232
22865,8163
22877,8097
22888,8036
22899,7975
22919,7889
22944,7749
22968,7576
22986,7410
23001,7263
23016,7137
23029,7030
23039,6946
23046,6888
23054,6845
23064,6805
23077,6748
23090,6677
23099,6618
23102,6587
23100,6599
23096,6650
23095,6721
23095,6793
23096,6857
23100,6906
23105,6934
23114,6939
23123,6923
23129,6904
23131,6907
23132,6933
23134,6969
23140,7002
23149,7015
23173,6961
23196,6843
23215,6709
23206,6669
23154,6881
23079,7392
23009,8094
22961,8820
22935,9436
22928,9880
22942,10118
22986,10096
23023,9888
23046,9645
23048,9473
23045,9401
23037,9414
23030,9481
23030,9551
23042,9569
23056,9523
23079,9412
23093,9276
23096,9177
23105,9101
23134,8960
23159,8760
23177,8552
23192,8371
23206,8211
23218,8072
23229,7953
23243,7838
23245,7761
23243,7741
23251,7729
23267,7676
23286,7572
23299,7458
23309,7360
23313,7300
23315,7276
23319,7274
23323,7281
23323,7306
23323,7350
23334,7373
23358,7317
23379,7211
23396,7100
23403,7018
23405,6985
23405,7006
23405,7056
23407,7119
23403,7205
23404,7301
23413,7366
23428,7377
23441,7349
23447,7322
23452,7317
23456,7327
23460,7347
23463,7372
23465,7404
23469,7440
23472,7468
23476,7491
23478,7519
23479,7559
23479,7609
23480,7666
23480,7726
23481,7789
23481,7856
23476,7955
23452,8150
23426,8424
23414,8683
23416,8851
23428,8913
23441,8897
23448,8854
23449,8831
23444,8846
23439,8894
23437,8950
23442,8986
23449,8994
23452,8994
23451,9008
23441,9059
23430,9153
23420,9271
23413,9391
23413,9487
23416,9551
23421,9583
23439,9561
23464,9465
23477,9341
23482,9246
23484,9193
23485,9173
23485,9177
23486,9196
23486,9223
23486,9256
23486,9291
23486,9328
23487,9366
23487,9402
23487,9439
23487,9474
23487,9509
23488,9543
23488,9577
23488,9611
23488,9642
23488,9676
23488,9707
23488,9738
23488,9768
23488,9798
23488,9827
23489,9857
23488,9885
23489,9912
23489,9939
23489,9966
23489,9990
23489,10016
23489,10042
23489,10067
23489,10091
23489,10115
23490,10140
23489,10162
23489,10184
23490,10207
23490,10229
23490,10250
23490,10270
23490,10290
23490,10310
23490,10331
23491,10350
23490,10369
23490,10388
23490,10405
23490,10424
23491,10441
23491,10458
23491,10477
23491,10493
23491,10509
23491,10526
23491,10542
23491,10558
23491,10574
23491,10590
23492,10604
23491,10619
23491,10633
23492,10647
23492,10662
23491,10675
23492,10689
23486,10735
23415,11038
23269,11873
23141,13043
23064,14180
23031,15044
23023,15586
23036,15818
23107,15644
23267,14825
23396,13511
23451,12309
23473,11437
23482,10869
23486,10523
23487,10324
23488,10216
23489,10166
23489,10151
23489,10155
23489,10172
23489,10196
23490,10223
23490,10251
23490,10281
23490,10312
23491,10342
23491,10372
23491,10399
23491,10425
23491,10452
23491,10477
23491,10503
23492,10526
23491,10550
23491,10573
23491,10596
23492,10616
23492,10637
23492,10657
23492,10676
23492,10695
23492,10714
23492,10730
23492,10747
23492,10765
23492,10781
23492,10797
23492,10811
23492,10827
23492,10841
23492,10855
23492,10869
23492,10882
23493,10895
23493,10907
23493,10920
23493,10932
23493,10944
23493,10955
23493,10966
23493,10976
23493,10987
23493,10997
23490,11026
23476,11123
23469,11237
23477,11270
23487,11223
23491,11168
23492,11127
23493,11102
23493,11089
23494,11084
23493,11084
23493,11088
23493,11095
23493,11101
23493,11109
23493,11115
23493,11122
23494,11130
23493,11137
23493,11145
23493,11152
23494,11159
23493,11165
23493,11172
23494,11178
23494,11184
23493,11191
23494,11212
23347,11676
23081,13119
22808,15318
22604,17681
22420,19921
22269,21937
22160,23475
22090,23507
22059,23506
22076,23506
22134,23506
22219,23506
22310,23163
22385,22423
22446,21540
22501,20628
22545,19758
22580,18973
22616,18263
22656,17586
22693,16939
22731,16317
22777,15686
22830,15024
22890,14315
22952,13568
23018,12789
23093,11964
23166,11111
23229,10293
23276,9577
23311,8998
23338,8554
23363,8211
23384,7943
23401,7743
23413,7601
23425,7501
23438,7413
23454,7309
23469,7209
23474,7161
23477,7166
23478,7214
23479,7288
23480,7377
23480,7475
23481,7579
23481,7684
23482,7789
23482,7891
23483,7991
23483,8091
23483,8187
23483,8281
23484,8372
23484,8461
23485,8547
23485,8631
23485,8712
23485,8791
23485,8869
23486,8944
23486,9015
23486,9085
23486,9153
23487,9219
23487,9283
23487,9346
23488,9407
23488,9466
23488,9523
23488,9578
23489,9632
23489,9684
23489,9735
23489,9785
23489,9832
23489,9879
23489,9925
23489,9969
23490,10011
23490,10054
23490,10094
23490,10133
23490,10171
23490,10207
23490,10243
23491,10278
23491,10312
23491,10344
23491,10376
23491,10407
23491,10438
23492,10467
23491,10495
23491,10522
23492,10549
23492,10575
23492,10600
23492,10624
23492,10647
23492,10671
23492,10694
23492,10715
23492,10736
23492,10757
23492,10777
23492,10796
23492,10815
23493,10833
23493,10851
23493,10868
23493,10884
23493,10900
23493,10917
23493,10932
23493,10947
23493,10962
23493,10976
23493,10990
23493,11003
23493,11015
23493,11028
23493,11040
23493,11052
23493,11064
23493,11075
23493,11087
23493,11098
23494,11108
23494,11118
23494,11128
23494,11138
23493,11148
23494,11159
23493,11166
23494,11175
23494,11183
23494,11191
23494,11199
23494,11208
23494,11215
23494,11222
23494,11230
23494,11237
23494,11244
23494,11251
23494,11258
23494,11264
23494,11272
23494,11277
23494,11285
23494,11291
23494,11297
23494,11302
23494,11308
23495,11312
23494,11317
23494,11323
23494,11329
23494,11334
23494,11339
23494,11344
23494,11348
23495,11353
23495,11356
23494,11360
23495,11365
23494,11369
23495,11373
23495,11377
23495,11380
23495,11384
23494,11389
23495,11393
23495,11395
23495,11399
23495,11403
23495,11408
23495,11411
23495,11413
23495,11417
23495,11421
23495,11423
23495,11428
23494,11430
23495,11433
23495,11436
23495,11438
23495,11440
23495,11443
23495,11446
23495,11448
23495,11450
23495,11454
23495,11456
23495,11459
23495,11460
23496,11463
23495,11465
23495,11467
23495,11470
23495,11472
23495,11473
23495,11476
23495,11479
23495,11481
23495,11483
23495,11485
23495,11487
23495,11489
23495,11490
23495,11491
23495,11493
23495,11495
23495,11497
23495,11499
23495,11500
23495,11502
23496,11504
23495,11505
23495,11507
23495,11509
23495,11510
23495,11513
23495,11514
23495,11516
23495,11517
23495,11519
23495,11519
23495,11521
23495,11523
23495,11524
23495,11525
23495,11527
23495,11528
23495,11530
23495,11531
23495,11532
23496,11534
23495,11534
23495,11535
23495,11537
23496,11536
23495,11536
23495,11537
23495,11539
23495,11541
23495,11542
23495,11543
23495,11545
23495,11546
23495,11548
23495,11549
23495,11550
23495,11551
23495,11552
23496,11553
23495,11553
23496,11554
23495,11555
23495,11556
23495,11557
23495,11558
23495,11560
23496,11561
23496,11561
23495,11563
23495,11565
23495,11566
23495,11566
23495,11565
23495,11565
23495,11567
23495,11569
23495,11570
23496,11570
23496,11570
23495,11571
23496,11572
23496,11572
23496,11573
23495,11573
23495,11573
23495,11575
23496,11575
23495,11576
23496,11576
23495,11578
23496,11579
23495,11579
23495,11581
23495,11581
23496,11582
23495,11582
23495,11583
23495,11583
23496,11584
23496,11585
23495,11585
23496,11586
23495,11587
23496,11587
23495,11586
23495,11588
23496,11589
23496,11590
23496,11591
23496,11591
23475,11646
23365,12041
23098,13380
22748,15759
22310,19158
21959,22897
22118,23507
21346,23507
19939,23506
18494,23507
17007,23504
19721,23504
21644,23504
22580,21511
23038,17096
23258,12909
23363,9699
23413,7536
23437,6169
23450,5357
23457,4915
23461,4708
23464,4653
23467,4692
23468,4787
23470,4917
23471,5066
23471,5225
23473,5388
23473,5552
23474,5716
23475,5877
23475,6034
23476,6189
23477,6337
23477,6485
23478,6628
23478,6766
23479,6900
23479,7031
23480,7159
23480,7283
23481,7402
23481,7519
23482,7633
23482,7743
23482,7850
23483,7955
23483,8055
23484,8154
23484,8250
23484,8343
23485,8433
23485,8521
23485,8606
23485,8690
23486,8770
23486,8848
23486,8925
23486,8999
23487,9072
23487,9142
23488,9210
23488,9276
23488,9340
23488,9404
23488,9464
23489,9523
23489,9581
23481,10602
15516,23504
9299,23505
6156,23507
5203,23505
3717,23507
2823,23507
2249,23507
1816,23505
1503,23506
1327,23508
1318,23507
1400,23507
1505,23507
1599,23507
1680,23507
1712,23507
1712,23506
1653,23507
1487,23505
1228,23506
1556,23506
2242,23506
3048,23506
3815,23506
4483,23506
5050,23506
5534,23506
5954,23507
6331,23506
6662,23507
6935,23506
7162,23506
7361,23507
7536,23506
7696,23506
7840,23506
7957,23506
8066,23506
8174,23506
8280,23506
8383,23506
8483,23506
8596,23506
8718,23506
8846,23507
8979,23507
9112,23506
9242,23507
9368,23506
9497,23507
9617,23507
9749,23507
9882,23507
10009,23506
10126,23506
10226,23507
10333,23506
10447,23506
10608,23506
10815,23506
11023,23506
11215,23507
11363,23507
11469,23506
11554,23507
11630,23506
11701,23506
11767,23506
11829,23489
11885,23154
11934,22653
11975,22080
12008,21509
12038,20964
12070,20439
12103,19921
12139,19399
12180,18851
12215,18310
12244,17804
12272,17337
12299,16897
12328,16473
12356,16061
12385,15659
12414,15266
12442,14884
12469,14516
12496,14161
12520,13825
12545,13506
12569,13201
12592,12913
12616,12635
12639,12368
12661,12113
12684,11868
12706,11634
12728,11407
12750,11189
12778,10960
12805,10714
12831,10470
12855,10235
12879,10014
12901,9804
12923,9613
12944,9434
12965,9269
12985,9115
13004,8972
13023,8838
13040,8720
13056,8614
13072,8517
13088,8429
13104,8343
13120,8258
